trialNum,currentDate,target_angle,trial_type,rotation,hand_fb_angle,rt,mt,search_time,reach_feedback,movement_trajectory
104,10/23/2025 6:17.14.557,40,online_fb,0,31.1963,222,76,424,good_reach,"""\""[{\\\""x\\\"":0.2575,\\\""y\\\"":0.4687,\\\""t\\\"":0},{\\\""x\\\"":0.2597,\\\""y\\\"":0.4626,\\\""t\\\"":7},{\\\""x\\\"":0.2635,\\\""y\\\"":0.4555,\\\""t\\\"":14},{\\\""x\\\"":0.2689,\\\""y\\\"":0.4474,\\\""t\\\"":21},{\\\""x\\\"":0.2776,\\\""y\\\"":0.4383,\\\""t\\\"":28},{\\\""x\\\"":0.289,\\\""y\\\"":0.4281,\\\""t\\\"":34},{\\\""x\\\"":0.3047,\\\""y\\\"":0.416,\\\""t\\\"":41},{\\\""x\\\"":0.327,\\\""y\\\"":0.3977,\\\""t\\\"":48},{\\\""x\\\"":0.3509,\\\""y\\\"":0.3774,\\\""t\\\"":55},{\\\""x\\\"":0.3737,\\\""y\\\"":0.3561,\\\""t\\\"":62},{\\\""x\\\"":0.3948,\\\""y\\\"":0.3348,\\\""t\\\"":69}]\"""""
105,10/23/2025 6:17.15.953,35,online_fb,0,30.1632,191,62,441,good_reach,"""\""[{\\\""x\\\"":0.2695,\\\""y\\\"":0.4796,\\\""t\\\"":0},{\\\""x\\\"":0.2771,\\\""y\\\"":0.4735,\\\""t\\\"":6},{\\\""x\\\"":0.2864,\\\""y\\\"":0.4644,\\\""t\\\"":13},{\\\""x\\\"":0.2983,\\\""y\\\"":0.4543,\\\""t\\\"":20},{\\\""x\\\"":0.3113,\\\""y\\\"":0.4421,\\\""t\\\"":27},{\\\""x\\\"":0.3292,\\\""y\\\"":0.4228,\\\""t\\\"":34},{\\\""x\\\"":0.3493,\\\""y\\\"":0.3995,\\\""t\\\"":41},{\\\""x\\\"":0.3651,\\\""y\\\"":0.3812,\\\""t\\\"":48},{\\\""x\\\"":0.3884,\\\""y\\\"":0.3538,\\\""t\\\"":55}]\"""""
106,10/23/2025 6:17.17.766,50,online_fb,0,59.7886,272,55,783,good_reach,"""\""[{\\\""x\\\"":0.252,\\\""y\\\"":0.4606,\\\""t\\\"":0},{\\\""x\\\"":0.2558,\\\""y\\\"":0.4454,\\\""t\\\"":7},{\\\""x\\\"":0.2645,\\\""y\\\"":0.418,\\\""t\\\"":14},{\\\""x\\\"":0.2737,\\\""y\\\"":0.3916,\\\""t\\\"":21},{\\\""x\\\"":0.284,\\\""y\\\"":0.3612,\\\""t\\\"":28},{\\\""x\\\"":0.2829,\\\""y\\\"":0.3592,\\\""t\\\"":28},{\\\""x\\\"":0.2851,\\\""y\\\"":0.3561,\\\""t\\\"":28},{\\\""x\\\"":0.2987,\\\""y\\\"":0.3186,\\\""t\\\"":35},{\\\""x\\\"":0.3106,\\\""y\\\"":0.2872,\\\""t\\\"":42},{\\\""x\\\"":0.328,\\\""y\\\"":0.2405,\\\""t\\\"":49}]\"""""
107,10/23/2025 6:17.19.154,35,online_fb,0,37.2034,185,55,447,good_reach,"""\""[{\\\""x\\\"":0.2683,\\\""y\\\"":0.4901,\\\""t\\\"":0},{\\\""x\\\"":0.2737,\\\""y\\\"":0.483,\\\""t\\\"":7},{\\\""x\\\"":0.2802,\\\""y\\\"":0.4719,\\\""t\\\"":14},{\\\""x\\\"":0.2932,\\\""y\\\"":0.4546,\\\""t\\\"":21},{\\\""x\\\"":0.3112,\\\""y\\\"":0.4283,\\\""t\\\"":28},{\\\""x\\\"":0.3296,\\\""y\\\"":0.3999,\\\""t\\\"":34},{\\\""x\\\"":0.353,\\\""y\\\"":0.3623,\\\""t\\\"":41},{\\\""x\\\"":0.3844,\\\""y\\\"":0.3116,\\\""t\\\"":48}]\"""""
108,10/23/2025 6:17.20.777,45,online_fb,0,43.3297,224,69,624,good_reach,"""\""[{\\\""x\\\"":0.262,\\\""y\\\"":0.4775,\\\""t\\\"":0},{\\\""x\\\"":0.2685,\\\""y\\\"":0.4663,\\\""t\\\"":7},{\\\""x\\\"":0.2756,\\\""y\\\"":0.4521,\\\""t\\\"":14},{\\\""x\\\"":0.2859,\\\""y\\\"":0.4349,\\\""t\\\"":21},{\\\""x\\\"":0.2989,\\\""y\\\"":0.4126,\\\""t\\\"":28},{\\\""x\\\"":0.3125,\\\""y\\\"":0.3892,\\\""t\\\"":35},{\\\""x\\\"":0.3277,\\\""y\\\"":0.3639,\\\""t\\\"":42},{\\\""x\\\"":0.3435,\\\""y\\\"":0.3355,\\\""t\\\"":48},{\\\""x\\\"":0.3614,\\\""y\\\"":0.304,\\\""t\\\"":56},{\\\""x\\\"":0.3777,\\\""y\\\"":0.2756,\\\""t\\\"":62}]\"""""
109,10/23/2025 6:17.22.818,40,online_fb,0,37.8489,205,70,1060,good_reach,"""\""[{\\\""x\\\"":0.2673,\\\""y\\\"":0.498,\\\""t\\\"":0},{\\\""x\\\"":0.2727,\\\""y\\\"":0.4919,\\\""t\\\"":7},{\\\""x\\\"":0.2803,\\\""y\\\"":0.4828,\\\""t\\\"":14},{\\\""x\\\"":0.2901,\\\""y\\\"":0.4706,\\\""t\\\"":21},{\\\""x\\\"":0.3015,\\\""y\\\"":0.4554,\\\""t\\\"":28},{\\\""x\\\"":0.3031,\\\""y\\\"":0.4523,\\\""t\\\"":35},{\\\""x\\\"":0.302,\\\""y\\\"":0.4503,\\\""t\\\"":35},{\\\""x\\\"":0.3145,\\\""y\\\"":0.4351,\\\""t\\\"":35},{\\\""x\\\"":0.3275,\\\""y\\\"":0.4148,\\\""t\\\"":42},{\\\""x\\\"":0.3438,\\\""y\\\"":0.3864,\\\""t\\\"":49},{\\\""x\\\"":0.3601,\\\""y\\\"":0.358,\\\""t\\\"":56},{\\\""x\\\"":0.3796,\\\""y\\\"":0.3215,\\\""t\\\"":63}]\"""""
110,10/23/2025 6:17.24.834,55,online_fb,0,59.6439,222,49,1045,good_reach,"""\""[{\\\""x\\\"":0.2511,\\\""y\\\"":0.4685,\\\""t\\\"":0},{\\\""x\\\"":0.25,\\\""y\\\"":0.4665,\\\""t\\\"":0},{\\\""x\\\"":0.2527,\\\""y\\\"":0.4614,\\\""t\\\"":0},{\\\""x\\\"":0.2576,\\\""y\\\"":0.4452,\\\""t\\\"":7},{\\\""x\\\"":0.2663,\\\""y\\\"":0.4168,\\\""t\\\"":14},{\\\""x\\\"":0.2755,\\\""y\\\"":0.3864,\\\""t\\\"":21},{\\\""x\\\"":0.2891,\\\""y\\\"":0.3458,\\\""t\\\"":28},{\\\""x\\\"":0.3048,\\\""y\\\"":0.3012,\\\""t\\\"":35},{\\\""x\\\"":0.3265,\\\""y\\\"":0.2433,\\\""t\\\"":42}]\"""""
111,10/23/2025 6:17.26.460,35,no_fb,0,32.1184,155,84,685,good_reach,"""\""[{\\\""x\\\"":0.246,\\\""y\\\"":0.4691,\\\""t\\\"":0},{\\\""x\\\"":0.2493,\\\""y\\\"":0.463,\\\""t\\\"":7},{\\\""x\\\"":0.2558,\\\""y\\\"":0.4529,\\\""t\\\"":15},{\\\""x\\\"":0.2623,\\\""y\\\"":0.4468,\\\""t\\\"":21},{\\\""x\\\"":0.271,\\\""y\\\"":0.4387,\\\""t\\\"":28},{\\\""x\\\"":0.2829,\\\""y\\\"":0.4275,\\\""t\\\"":35},{\\\""x\\\"":0.2976,\\\""y\\\"":0.4153,\\\""t\\\"":42},{\\\""x\\\"":0.3171,\\\""y\\\"":0.3991,\\\""t\\\"":49},{\\\""x\\\"":0.3345,\\\""y\\\"":0.3839,\\\""t\\\"":56},{\\\""x\\\"":0.3529,\\\""y\\\"":0.3667,\\\""t\\\"":63},{\\\""x\\\"":0.373,\\\""y\\\"":0.3494,\\\""t\\\"":70},{\\\""x\\\"":0.392,\\\""y\\\"":0.3312,\\\""t\\\"":77},{\\\""x\\\"":0.4002,\\\""y\\\"":0.323,\\\""t\\\"":84},{\\\""x\\\"":0.3991,\\\""y\\\"":0.321,\\\""t\\\"":84}]\"""""
112,10/23/2025 6:17.27.925,40,no_fb,0,40.0128,199,76,489,good_reach,"""\""[{\\\""x\\\"":0.2657,\\\""y\\\"":0.4885,\\\""t\\\"":0},{\\\""x\\\"":0.2717,\\\""y\\\"":0.4814,\\\""t\\\"":7},{\\\""x\\\"":0.2782,\\\""y\\\"":0.4712,\\\""t\\\"":13},{\\\""x\\\"":0.2831,\\\""y\\\"":0.4641,\\\""t\\\"":20},{\\\""x\\\"":0.282,\\\""y\\\"":0.4621,\\\""t\\\"":20},{\\\""x\\\"":0.2858,\\\""y\\\"":0.459,\\\""t\\\"":21},{\\\""x\\\"":0.2967,\\\""y\\\"":0.4418,\\\""t\\\"":27},{\\\""x\\\"":0.3075,\\\""y\\\"":0.4256,\\\""t\\\"":34},{\\\""x\\\"":0.3211,\\\""y\\\"":0.4033,\\\""t\\\"":41},{\\\""x\\\"":0.3341,\\\""y\\\"":0.382,\\\""t\\\"":48},{\\\""x\\\"":0.3477,\\\""y\\\"":0.3607,\\\""t\\\"":55},{\\\""x\\\"":0.3634,\\\""y\\\"":0.3333,\\\""t\\\"":62},{\\\""x\\\"":0.3765,\\\""y\\\"":0.3099,\\\""t\\\"":69}]\"""""
113,10/23/2025 6:17.29.398,45,no_fb,0,52.0011,174,69,527,good_reach,"""\""[{\\\""x\\\"":0.2671,\\\""y\\\"":0.4821,\\\""t\\\"":0},{\\\""x\\\"":0.272,\\\""y\\\"":0.472,\\\""t\\\"":7},{\\\""x\\\"":0.2785,\\\""y\\\"":0.4558,\\\""t\\\"":14},{\\\""x\\\"":0.2774,\\\""y\\\"":0.4537,\\\""t\\\"":20},{\\\""x\\\"":0.2834,\\\""y\\\"":0.4416,\\\""t\\\"":21},{\\\""x\\\"":0.291,\\\""y\\\"":0.4193,\\\""t\\\"":27},{\\\""x\\\"":0.2997,\\\""y\\\"":0.3929,\\\""t\\\"":34},{\\\""x\\\"":0.3094,\\\""y\\\"":0.3665,\\\""t\\\"":41},{\\\""x\\\"":0.3192,\\\""y\\\"":0.3361,\\\""t\\\"":48},{\\\""x\\\"":0.3312,\\\""y\\\"":0.3046,\\\""t\\\"":55},{\\\""x\\\"":0.3474,\\\""y\\\"":0.2651,\\\""t\\\"":62}]\"""""
114,10/23/2025 6:17.30.807,50,no_fb,0,45.0146,154,56,498,good_reach,"""\""[{\\\""x\\\"":0.2697,\\\""y\\\"":0.4905,\\\""t\\\"":0},{\\\""x\\\"":0.2762,\\\""y\\\"":0.4773,\\\""t\\\"":7},{\\\""x\\\"":0.2892,\\\""y\\\"":0.45,\\\""t\\\"":15},{\\\""x\\\"":0.2973,\\\""y\\\"":0.4307,\\\""t\\\"":21},{\\\""x\\\"":0.3115,\\\""y\\\"":0.4003,\\\""t\\\"":28},{\\\""x\\\"":0.3267,\\\""y\\\"":0.3698,\\\""t\\\"":35},{\\\""x\\\"":0.3484,\\\""y\\\"":0.3252,\\\""t\\\"":42},{\\\""x\\\"":0.3668,\\\""y\\\"":0.2857,\\\""t\\\"":49}]\"""""
115,10/23/2025 6:17.32.162,55,no_fb,0,57.93,233,56,364,good_reach,"""\""[{\\\""x\\\"":0.2543,\\\""y\\\"":0.4689,\\\""t\\\"":0},{\\\""x\\\"":0.2597,\\\""y\\\"":0.4567,\\\""t\\\"":7},{\\\""x\\\"":0.2684,\\\""y\\\"":0.4374,\\\""t\\\"":15},{\\\""x\\\"":0.2765,\\\""y\\\"":0.4192,\\\""t\\\"":21},{\\\""x\\\"":0.2896,\\\""y\\\"":0.3837,\\\""t\\\"":28},{\\\""x\\\"":0.301,\\\""y\\\"":0.3492,\\\""t\\\"":35},{\\\""x\\\"":0.3167,\\\""y\\\"":0.3026,\\\""t\\\"":42},{\\\""x\\\"":0.3379,\\\""y\\\"":0.2397,\\\""t\\\"":49}]\"""""
116,10/23/2025 6:17.33.516,55,no_fb,0,51.8815,226,62,363,good_reach,"""\""[{\\\""x\\\"":0.2611,\\\""y\\\"":0.4679,\\\""t\\\"":0},{\\\""x\\\"":0.2666,\\\""y\\\"":0.4517,\\\""t\\\"":7},{\\\""x\\\"":0.2731,\\\""y\\\"":0.4334,\\\""t\\\"":13},{\\\""x\\\"":0.2812,\\\""y\\\"":0.4101,\\\""t\\\"":20},{\\\""x\\\"":0.2872,\\\""y\\\"":0.3939,\\\""t\\\"":27},{\\\""x\\\"":0.2861,\\\""y\\\"":0.3919,\\\""t\\\"":27},{\\\""x\\\"":0.291,\\\""y\\\"":0.3827,\\\""t\\\"":27},{\\\""x\\\"":0.304,\\\""y\\\"":0.3493,\\\""t\\\"":34},{\\\""x\\\"":0.3192,\\\""y\\\"":0.3138,\\\""t\\\"":41},{\\\""x\\\"":0.335,\\\""y\\\"":0.2813,\\\""t\\\"":48},{\\\""x\\\"":0.3518,\\\""y\\\"":0.2468,\\\""t\\\"":55}]\"""""
117,10/23/2025 6:17.35.78,35,no_fb,0,27.7229,279,49,533,good_reach,"""\""[{\\\""x\\\"":0.2666,\\\""y\\\"":0.4926,\\\""t\\\"":0},{\\\""x\\\"":0.2759,\\\""y\\\"":0.4834,\\\""t\\\"":7},{\\\""x\\\"":0.2862,\\\""y\\\"":0.4723,\\\""t\\\"":14},{\\\""x\\\"":0.2916,\\\""y\\\"":0.4682,\\\""t\\\"":21},{\\\""x\\\"":0.2905,\\\""y\\\"":0.4662,\\\""t\\\"":21},{\\\""x\\\"":0.303,\\\""y\\\"":0.454,\\\""t\\\"":21},{\\\""x\\\"":0.3236,\\\""y\\\"":0.4317,\\\""t\\\"":28},{\\\""x\\\"":0.3481,\\\""y\\\"":0.4074,\\\""t\\\"":35},{\\\""x\\\"":0.3779,\\\""y\\\"":0.3749,\\\""t\\\"":42}]\"""""
118,10/23/2025 6:17.36.536,50,no_fb,0,51.2756,169,63,525,good_reach,"""\""[{\\\""x\\\"":0.2648,\\\""y\\\"":0.4849,\\\""t\\\"":1},{\\\""x\\\"":0.2686,\\\""y\\\"":0.4727,\\\""t\\\"":7},{\\\""x\\\"":0.2751,\\\""y\\\"":0.4555,\\\""t\\\"":15},{\\\""x\\\"":0.2816,\\\""y\\\"":0.4403,\\\""t\\\"":21},{\\\""x\\\"":0.2914,\\\""y\\\"":0.4139,\\\""t\\\"":28},{\\\""x\\\"":0.3028,\\\""y\\\"":0.3845,\\\""t\\\"":35},{\\\""x\\\"":0.3163,\\\""y\\\"":0.352,\\\""t\\\"":42},{\\\""x\\\"":0.3332,\\\""y\\\"":0.3105,\\\""t\\\"":49},{\\\""x\\\"":0.3484,\\\""y\\\"":0.2719,\\\""t\\\"":56}]\"""""
119,10/23/2025 6:17.38.43,40,no_fb,0,27.8876,230,56,519,good_reach,"""\""[{\\\""x\\\"":0.2685,\\\""y\\\"":0.4938,\\\""t\\\"":0},{\\\""x\\\"":0.2761,\\\""y\\\"":0.4877,\\\""t\\\"":7},{\\\""x\\\"":0.2865,\\\""y\\\"":0.4786,\\\""t\\\"":14},{\\\""x\\\"":0.3022,\\\""y\\\"":0.4654,\\\""t\\\"":21},{\\\""x\\\"":0.3169,\\\""y\\\"":0.4502,\\\""t\\\"":28},{\\\""x\\\"":0.3407,\\\""y\\\"":0.4268,\\\""t\\\"":35},{\\\""x\\\"":0.369,\\\""y\\\"":0.3954,\\\""t\\\"":42},{\\\""x\\\"":0.3945,\\\""y\\\"":0.366,\\\""t\\\"":49}]\"""""
120,10/23/2025 6:17.39.342,45,no_fb,0,46.7653,224,55,317,good_reach,"""\""[{\\\""x\\\"":0.2705,\\\""y\\\"":0.4775,\\\""t\\\"":0},{\\\""x\\\"":0.2786,\\\""y\\\"":0.4623,\\\""t\\\"":7},{\\\""x\\\"":0.2884,\\\""y\\\"":0.445,\\\""t\\\"":14},{\\\""x\\\"":0.3003,\\\""y\\\"":0.4227,\\\""t\\\"":21},{\\\""x\\\"":0.3133,\\\""y\\\"":0.3933,\\\""t\\\"":28},{\\\""x\\\"":0.3313,\\\""y\\\"":0.3548,\\\""t\\\"":35},{\\\""x\\\"":0.3486,\\\""y\\\"":0.3152,\\\""t\\\"":41},{\\\""x\\\"":0.3595,\\\""y\\\"":0.2909,\\\""t\\\"":48},{\\\""x\\\"":0.3584,\\\""y\\\"":0.2888,\\\""t\\\"":49},{\\\""x\\\"":0.3693,\\\""y\\\"":0.2675,\\\""t\\\"":49}]\"""""
121,10/23/2025 6:17.41.633,145,online_fb,0,147.9596,448,146,677,good_reach,"""\""[{\\\""x\\\"":0.7527,\\\""y\\\"":0.4635,\\\""t\\\"":0},{\\\""x\\\"":0.75,\\\""y\\\"":0.4564,\\\""t\\\"":7},{\\\""x\\\"":0.7462,\\\""y\\\"":0.4503,\\\""t\\\"":14},{\\\""x\\\"":0.7413,\\\""y\\\"":0.4412,\\\""t\\\"":21},{\\\""x\\\"":0.737,\\\""y\\\"":0.4351,\\\""t\\\"":28},{\\\""x\\\"":0.7315,\\\""y\\\"":0.427,\\\""t\\\"":35},{\\\""x\\\"":0.7267,\\\""y\\\"":0.4189,\\\""t\\\"":42},{\\\""x\\\"":0.7201,\\\""y\\\"":0.4107,\\\""t\\\"":49},{\\\""x\\\"":0.7142,\\\""y\\\"":0.4047,\\\""t\\\"":56},{\\\""x\\\"":0.7087,\\\""y\\\"":0.3986,\\\""t\\\"":63},{\\\""x\\\"":0.6935,\\\""y\\\"":0.3864,\\\""t\\\"":77},{\\\""x\\\"":0.6854,\\\""y\\\"":0.3823,\\\""t\\\"":84},{\\\""x\\\"":0.6767,\\\""y\\\"":0.3773,\\\""t\\\"":91},{\\\""x\\\"":0.6686,\\\""y\\\"":0.3722,\\\""t\\\"":97},{\\\""x\\\"":0.6599,\\\""y\\\"":0.3661,\\\""t\\\"":104},{\\\""x\\\"":0.6507,\\\""y\\\"":0.36,\\\""t\\\"":111},{\\\""x\\\"":0.6387,\\\""y\\\"":0.3519,\\\""t\\\"":118},{\\\""x\\\"":0.6284,\\\""y\\\"":0.3448,\\\""t\\\"":125},{\\\""x\\\"":0.6154,\\\""y\\\"":0.3347,\\\""t\\\"":132},{\\\""x\\\"":0.6029,\\\""y\\\"":0.3245,\\\""t\\\"":139}]\"""""
122,10/23/2025 6:17.43.251,135,online_fb,0,124.6408,247,69,600,good_reach,"""\""[{\\\""x\\\"":0.7395,\\\""y\\\"":0.4744,\\\""t\\\"":0},{\\\""x\\\"":0.7363,\\\""y\\\"":0.4643,\\\""t\\\"":7},{\\\""x\\\"":0.7298,\\\""y\\\"":0.446,\\\""t\\\"":14},{\\\""x\\\"":0.7238,\\\""y\\\"":0.4288,\\\""t\\\"":20},{\\\""x\\\"":0.7146,\\\""y\\\"":0.4024,\\\""t\\\"":27},{\\\""x\\\"":0.7048,\\\""y\\\"":0.376,\\\""t\\\"":34},{\\\""x\\\"":0.6923,\\\""y\\\"":0.3426,\\\""t\\\"":41},{\\\""x\\\"":0.6798,\\\""y\\\"":0.3081,\\\""t\\\"":48},{\\\""x\\\"":0.6673,\\\""y\\\"":0.2736,\\\""t\\\"":55},{\\\""x\\\"":0.6608,\\\""y\\\"":0.2553,\\\""t\\\"":62},{\\\""x\\\"":0.6597,\\\""y\\\"":0.2533,\\\""t\\\"":62},{\\\""x\\\"":0.6521,\\\""y\\\"":0.233,\\\""t\\\"":62}]\"""""
123,10/23/2025 6:17.44.758,130,online_fb,0,135.5418,195,62,548,good_reach,"""\""[{\\\""x\\\"":0.735,\\\""y\\\"":0.4698,\\\""t\\\"":0},{\\\""x\\\"":0.7279,\\\""y\\\"":0.4556,\\\""t\\\"":7},{\\\""x\\\"":0.7198,\\\""y\\\"":0.4383,\\\""t\\\"":14},{\\\""x\\\"":0.7073,\\\""y\\\"":0.416,\\\""t\\\"":21},{\\\""x\\\"":0.6943,\\\""y\\\"":0.3917,\\\""t\\\"":27},{\\\""x\\\"":0.678,\\\""y\\\"":0.3633,\\\""t\\\"":34},{\\\""x\\\"":0.6633,\\\""y\\\"":0.3379,\\\""t\\\"":41},{\\\""x\\\"":0.6487,\\\""y\\\"":0.3116,\\\""t\\\"":49},{\\\""x\\\"":0.6264,\\\""y\\\"":0.274,\\\""t\\\"":55}]\"""""
124,10/23/2025 6:17.46.188,140,online_fb,0,138.3929,247,56,426,good_reach,"""\""[{\\\""x\\\"":0.7301,\\\""y\\\"":0.4727,\\\""t\\\"":0},{\\\""x\\\"":0.7225,\\\""y\\\"":0.4585,\\\""t\\\"":7},{\\\""x\\\"":0.71,\\\""y\\\"":0.4372,\\\""t\\\"":14},{\\\""x\\\"":0.6954,\\\""y\\\"":0.4119,\\\""t\\\"":21},{\\\""x\\\"":0.6802,\\\""y\\\"":0.3865,\\\""t\\\"":28},{\\\""x\\\"":0.6606,\\\""y\\\"":0.3541,\\\""t\\\"":35},{\\\""x\\\"":0.6438,\\\""y\\\"":0.3247,\\\""t\\\"":42},{\\\""x\\\"":0.6216,\\\""y\\\"":0.2881,\\\""t\\\"":49}]\"""""
125,10/23/2025 6:17.47.578,125,online_fb,0,118.5166,232,104,352,good_reach,"""\""[{\\\""x\\\"":0.7449,\\\""y\\\"":0.4679,\\\""t\\\"":0},{\\\""x\\\"":0.7428,\\\""y\\\"":0.4638,\\\""t\\\"":7},{\\\""x\\\"":0.7411,\\\""y\\\"":0.4598,\\\""t\\\"":14},{\\\""x\\\"":0.7368,\\\""y\\\"":0.4517,\\\""t\\\"":21},{\\\""x\\\"":0.733,\\\""y\\\"":0.4446,\\\""t\\\"":28},{\\\""x\\\"":0.7281,\\\""y\\\"":0.4354,\\\""t\\\"":35},{\\\""x\\\"":0.7211,\\\""y\\\"":0.4233,\\\""t\\\"":42},{\\\""x\\\"":0.7151,\\\""y\\\"":0.4081,\\\""t\\\"":49},{\\\""x\\\"":0.7086,\\\""y\\\"":0.3918,\\\""t\\\"":56},{\\\""x\\\"":0.7075,\\\""y\\\"":0.3898,\\\""t\\\"":56},{\\\""x\\\"":0.7069,\\\""y\\\"":0.3878,\\\""t\\\"":56},{\\\""x\\\"":0.7004,\\\""y\\\"":0.3685,\\\""t\\\"":63},{\\\""x\\\"":0.6923,\\\""y\\\"":0.3411,\\\""t\\\"":70},{\\\""x\\\"":0.6836,\\\""y\\\"":0.3107,\\\""t\\\"":77},{\\\""x\\\"":0.6765,\\\""y\\\"":0.2782,\\\""t\\\"":84},{\\\""x\\\"":0.67,\\\""y\\\"":0.2478,\\\""t\\\"":91},{\\\""x\\\"":0.6641,\\\""y\\\"":0.2153,\\\""t\\\"":97}]\"""""
126,10/23/2025 6:17.49.168,125,online_fb,0,117.7427,309,70,510,good_reach,"""\""[{\\\""x\\\"":0.7388,\\\""y\\\"":0.4642,\\\""t\\\"":0},{\\\""x\\\"":0.734,\\\""y\\\"":0.449,\\\""t\\\"":7},{\\\""x\\\"":0.7296,\\\""y\\\"":0.4328,\\\""t\\\"":14},{\\\""x\\\"":0.722,\\\""y\\\"":0.4074,\\\""t\\\"":21},{\\\""x\\\"":0.7139,\\\""y\\\"":0.378,\\\""t\\\"":28},{\\\""x\\\"":0.7052,\\\""y\\\"":0.3466,\\\""t\\\"":35},{\\\""x\\\"":0.7014,\\\""y\\\"":0.3314,\\\""t\\\"":42},{\\\""x\\\"":0.7003,\\\""y\\\"":0.3293,\\\""t\\\"":42},{\\\""x\\\"":0.6965,\\\""y\\\"":0.3161,\\\""t\\\"":42},{\\\""x\\\"":0.6867,\\\""y\\\"":0.2786,\\\""t\\\"":49},{\\\""x\\\"":0.678,\\\""y\\\"":0.2451,\\\""t\\\"":56},{\\\""x\\\"":0.6672,\\\""y\\\"":0.2066,\\\""t\\\"":63}]\"""""
127,10/23/2025 6:17.50.522,135,online_fb,0,136.9333,260,70,322,good_reach,"""\""[{\\\""x\\\"":0.7421,\\\""y\\\"":0.4663,\\\""t\\\"":0},{\\\""x\\\"":0.7383,\\\""y\\\"":0.4581,\\\""t\\\"":7},{\\\""x\\\"":0.7313,\\\""y\\\"":0.446,\\\""t\\\"":14},{\\\""x\\\"":0.7237,\\\""y\\\"":0.4338,\\\""t\\\"":21},{\\\""x\\\"":0.7144,\\\""y\\\"":0.4196,\\\""t\\\"":28},{\\\""x\\\"":0.7041,\\\""y\\\"":0.4024,\\\""t\\\"":35},{\\\""x\\\"":0.6857,\\\""y\\\"":0.3729,\\\""t\\\"":42},{\\\""x\\\"":0.6716,\\\""y\\\"":0.3506,\\\""t\\\"":49},{\\\""x\\\"":0.6542,\\\""y\\\"":0.3233,\\\""t\\\"":56},{\\\""x\\\"":0.633,\\\""y\\\"":0.2918,\\\""t\\\"":63},{\\\""x\\\"":0.6303,\\\""y\\\"":0.2878,\\\""t\\\"":70},{\\\""x\\\"":0.6292,\\\""y\\\"":0.2857,\\\""t\\\"":70}]\"""""
128,10/23/2025 6:17.51.974,140,online_fb,0,135.5693,188,62,500,good_reach,"""\""[{\\\""x\\\"":0.7405,\\\""y\\\"":0.468,\\\""t\\\"":0},{\\\""x\\\"":0.7345,\\\""y\\\"":0.4568,\\\""t\\\"":7},{\\\""x\\\"":0.7269,\\\""y\\\"":0.4426,\\\""t\\\"":14},{\\\""x\\\"":0.715,\\\""y\\\"":0.4203,\\\""t\\\"":21},{\\\""x\\\"":0.7025,\\\""y\\\"":0.4,\\\""t\\\"":28},{\\\""x\\\"":0.6868,\\\""y\\\"":0.3716,\\\""t\\\"":35},{\\\""x\\\"":0.6694,\\\""y\\\"":0.3422,\\\""t\\\"":41},{\\\""x\\\"":0.652,\\\""y\\\"":0.3118,\\\""t\\\"":48},{\\\""x\\\"":0.6347,\\\""y\\\"":0.2834,\\\""t\\\"":55}]\"""""
129,10/23/2025 6:17.53.306,145,online_fb,0,141.4343,192,63,377,good_reach,"""\""[{\\\""x\\\"":0.7363,\\\""y\\\"":0.4724,\\\""t\\\"":0},{\\\""x\\\"":0.7298,\\\""y\\\"":0.4612,\\\""t\\\"":7},{\\\""x\\\"":0.7222,\\\""y\\\"":0.4491,\\\""t\\\"":14},{\\\""x\\\"":0.7119,\\\""y\\\"":0.4338,\\\""t\\\"":21},{\\\""x\\\"":0.6989,\\\""y\\\"":0.4156,\\\""t\\\"":28},{\\\""x\\\"":0.6831,\\\""y\\\"":0.3923,\\\""t\\\"":35},{\\\""x\\\"":0.6679,\\\""y\\\"":0.3689,\\\""t\\\"":42},{\\\""x\\\"":0.6495,\\\""y\\\"":0.3436,\\\""t\\\"":49},{\\\""x\\\"":0.6278,\\\""y\\\"":0.3142,\\\""t\\\"":55},{\\\""x\\\"":0.6202,\\\""y\\\"":0.304,\\\""t\\\"":62},{\\\""x\\\"":0.6191,\\\""y\\\"":0.302,\\\""t\\\"":62}]\"""""
